Name,Label,Intensity,FractionalEnrichment,UnlabeledFragment,NACorrected,CellLine,GrowthConditions,Treatment,Media
deoxyinosine,C13-label-10,0,0,deoxyinosine,-0.07284476,H1299,sphere,NA,C13 glucose
deoxyinosine,C13-label-10,0,0,deoxyinosine,2.07E-08,CFTr,monolayer,treated,C13 glucose
deoxyinosine,C13-label-10,0,0,deoxyinosine,0,CFTr,monolayer,treated,Regular
deoxyinosine,C13-label-10,0,0,deoxyinosine,0.002366124,QC,NA,NA,NA
deoxyinosine,C13-label-10,0,0,deoxyinosine,-0.058409381,CFTr,monolayer,NA,C13 glucose
deoxyinosine,C13-label-10,0,0,deoxyinosine,1.55E-08,CFTr,Sphere,treated,C13 glucose
deoxyinosine,C13-label-10,0,0,deoxyinosine,0.000269842,H1299,sphere,NA,Regular
deoxyinosine,C13-label-10,0,0,deoxyinosine,1.72E-08,CFTr,monolayer,treated,C13 glucose
deoxyinosine,C13-label-10,0,0,deoxyinosine,-4.11E-06,CFTr,Sphere,NA,C13 glucose
deoxyinosine,C13-label-10,0,0,deoxyinosine,0,CFTr,monolayer,treated,Regular
deoxyinosine,C13-label-10,0,0,deoxyinosine,0.000708386,CFTr,monolayer,NA,C13 glucose
deoxyinosine,C13-label-10,0,0.0001,deoxyinosine,0.001141216,CFTr,monolayer,NA,Regular
deoxyinosine,C13-label-10,0,0,deoxyinosine,0.000275652,H1299,monolayer,NA,C13 glucose
deoxyinosine,C13-label-10,0,0,deoxyinosine,-1.01E-06,H1299,monolayer,NA,Regular
deoxyinosine,C13-label-10,0,0,deoxyinosine,-0.22918312,H1299,sphere,NA,C13 glucose
deoxyinosine,C13-label-10,0,0,deoxyinosine,-0.099444745,QC,NA,NA,NA
deoxyinosine,C13-label-10,0,0,deoxyinosine,0.001039309,H1299,monolayer,NA,C13 glucose
deoxyinosine,C13-label-10,0,0,deoxyinosine,0,CFTr,monolayer,treated,Regular
deoxyinosine,C13-label-10,15.66667,0.0168,deoxyinosine,15.78225058,CFTr,Sphere,treated,Regular
deoxyinosine,C13-label-10,0,0,deoxyinosine,-0.084218459,CFTr,Sphere,treated,C13 glucose
deoxyinosine,C13-label-10,0,0,deoxyinosine,0.000275633,CFTr,monolayer,treated,C13 glucose
deoxyinosine,C13-label-10,0,0,deoxyinosine,0.000289378,CFTr,Sphere,treated,C13 glucose
deoxyinosine,C13-label-10,0,0,deoxyinosine,-0.083486366,H1299,monolayer,NA,C13 glucose
deoxyinosine,C13-label-10,0,0,deoxyinosine,0.003763999,CFTr,Sphere,treated,Regular
deoxyinosine,C13-label-10,0,0,deoxyinosine,-0.145303102,CFTr,Sphere,NA,Regular
deoxyinosine,C13-label-10,17.33333,0.0218,deoxyinosine,17.44962574,QC,NA,NA,NA
deoxyinosine,C13-label-10,0,0,deoxyinosine,0,QC,NA,NA,NA
deoxyinosine,C13-label-10,0,0,deoxyinosine,0,Water,NA,NA,NA
deoxyinosine,C13-label-10,0,0,deoxyinosine,0,Metmix,NA,NA,NA
deoxyinosine,C13-label-10,0,0,deoxyinosine,0,ACN,NA,NA,NA
deoxyinosine,C13-label-10,0,0,deoxyinosine,0,Water,NA,NA,NA
deoxyinosine,C13-label-10,10.33333,0.0631,deoxyinosine,10.44799015,CFTr,Sphere,NA,C13 glucose
deoxyinosine,C13-label-10,0,0,deoxyinosine,5.75E-08,CFTr,monolayer,NA,Regular
deoxyinosine,C13-label-10,0,0,deoxyinosine,-0.169711965,QC,NA,NA,NA
deoxyinosine,C13-label-10,16,0.017,deoxyinosine,16.1050397,QC,NA,NA,NA
deoxyinosine,C13-label-10,0,0,deoxyinosine,0,Metmix,NA,NA,NA
deoxyinosine,C13-label-10,0,0,deoxyinosine,0,CFTr,monolayer,NA,Regular
deoxyinosine,C13-label-10,0,0,deoxyinosine,-0.000007833,H1299,sphere,NA,C13 glucose
deoxyinosine,C13-label-9,0,0,deoxyinosine,-0.42783001,CFTr,Sphere,treated,Regular
deoxyinosine,C13-label-9,0,0,deoxyinosine,-1.465394834,CFTr,Sphere,NA,Regular
deoxyinosine,C13-label-9,0,0,deoxyinosine,0.003392707,H1299,sphere,NA,Regular
deoxyinosine,C13-label-9,0,0,deoxyinosine,-2.53E-06,H1299,sphere,NA,Regular
deoxyinosine,C13-label-9,0,0,deoxyinosine,0,H1299,monolayer,NA,Regular
deoxyinosine,C13-label-9,0,0,deoxyinosine,0.011909123,CFTr,monolayer,NA,C13 glucose
deoxyinosine,C13-label-9,7.666667,0.3382,deoxyinosine,7.837874069,H1299,monolayer,NA,Regular
deoxyinosine,C13-label-9,0,0,deoxyinosine,-0.154510599,CFTr,Sphere,NA,C13 glucose
deoxyinosine,C13-label-9,20,0.0028,deoxyinosine,19.7141432,CFTr,Sphere,NA,Regular
deoxyinosine,C13-label-9,0,0,deoxyinosine,-0.354417528,QC,NA,NA,NA
deoxyinosine,C13-label-9,0,0,deoxyinosine,0,Water,NA,NA,NA
deoxyinosine,C13-label-9,0,0,deoxyinosine,-0.228929772,H1299,sphere,NA,C13 glucose
deoxyinosine,C13-label-9,0,0,deoxyinosine,-1.27E-06,CFTr,monolayer,treated,C13 glucose
deoxyinosine,C13-label-9,0,0,deoxyinosine,0,CFTr,monolayer,treated,Regular
deoxyinosine,C13-label-9,0,0,deoxyinosine,-0.110617146,QC,NA,NA,NA
deoxyinosine,C13-label-9,0,0,deoxyinosine,-0.241600985,CFTr,monolayer,NA,C13 glucose
deoxyinosine,C13-label-9,0,0,deoxyinosine,-9.51E-07,CFTr,Sphere,treated,C13 glucose
deoxyinosine,C13-label-9,0,0.0001,deoxyinosine,0.001753349,H1299,sphere,NA,Regular
deoxyinosine,C13-label-9,0,0,deoxyinosine,-1.06E-06,CFTr,monolayer,treated,C13 glucose
deoxyinosine,C13-label-9,0,0,deoxyinosine,0.000263264,CFTr,Sphere,NA,C13 glucose
deoxyinosine,C13-label-9,0,0,deoxyinosine,-1.00E-10,CFTr,monolayer,treated,Regular
deoxyinosine,C13-label-9,0,0,deoxyinosine,-0.047725344,CFTr,monolayer,NA,C13 glucose
deoxyinosine,C13-label-9,0,0,deoxyinosine,-0.076886189,CFTr,monolayer,NA,Regular
deoxyinosine,C13-label-9,0,0,deoxyinosine,0.001381918,H1299,monolayer,NA,C13 glucose
deoxyinosine,C13-label-9,0,0,deoxyinosine,-6.37E-06,H1299,monolayer,NA,Regular
deoxyinosine,C13-label-9,8,0.0034,deoxyinosine,7.816633567,H1299,sphere,NA,C13 glucose
deoxyinosine,C13-label-9,7,0.006,deoxyinosine,7.156446367,QC,NA,NA,NA
deoxyinosine,C13-label-9,0,0,deoxyinosine,0.005221012,H1299,monolayer,NA,C13 glucose
deoxyinosine,C13-label-9,0,0,deoxyinosine,-1.00E-10,CFTr,monolayer,treated,Regular
deoxyinosine,C13-label-9,0,0,deoxyinosine,-0.429977426,CFTr,Sphere,treated,Regular
deoxyinosine,C13-label-9,0,0,deoxyinosine,-0.264992055,CFTr,Sphere,treated,C13 glucose
deoxyinosine,C13-label-9,0,0,deoxyinosine,0.001382667,CFTr,monolayer,treated,C13 glucose
deoxyinosine,C13-label-9,0,0.0001,deoxyinosine,0.001454018,CFTr,Sphere,treated,C13 glucose
deoxyinosine,C13-label-9,6,0.01,deoxyinosine,6.142901312,H1299,monolayer,NA,C13 glucose
deoxyinosine,C13-label-9,0,0,deoxyinosine,-0.16912567,CFTr,Sphere,treated,Regular
deoxyinosine,C13-label-9,10.33333,0.0017,deoxyinosine,10.57176138,CFTr,Sphere,NA,Regular
deoxyinosine,C13-label-9,0,0,deoxyinosine,-0.240402708,QC,NA,NA,NA
deoxyinosine,C13-label-9,0,0,deoxyinosine,-2.00E-10,QC,NA,NA,NA
deoxyinosine,C13-label-9,0,0,deoxyinosine,0,Water,NA,NA,NA
deoxyinosine,C13-label-9,0,0,deoxyinosine,0,Metmix,NA,NA,NA
deoxyinosine,C13-label-9,0,0,deoxyinosine,0,ACN,NA,NA,NA
deoxyinosine,C13-label-9,0,0,deoxyinosine,0,Water,NA,NA,NA
deoxyinosine,C13-label-9,0,0,deoxyinosine,0.000511602,CFTr,Sphere,NA,C13 glucose
deoxyinosine,C13-label-9,0,0,deoxyinosine,-3.18E-06,CFTr,monolayer,NA,Regular
deoxyinosine,C13-label-9,6.666667,0.0064,deoxyinosine,6.581567876,QC,NA,NA,NA
deoxyinosine,C13-label-9,0,0,deoxyinosine,-0.287490903,QC,NA,NA,NA
deoxyinosine,C13-label-9,0,0,deoxyinosine,0,Metmix,NA,NA,NA
deoxyinosine,C13-label-9,0,0,deoxyinosine,0,CFTr,monolayer,NA,Regular
deoxyinosine,C13-label-9,0,0,deoxyinosine,0.000504361,H1299,sphere,NA,C13 glucose
deoxyinosine,C13-label-8,11.66667,0.0028,deoxyinosine,11.15297999,CFTr,Sphere,treated,Regular
deoxyinosine,C13-label-8,48.72206,0.0096,deoxyinosine,49.16800467,CFTr,Sphere,NA,Regular
deoxyinosine,C13-label-8,0,0,deoxyinosine,-0.124550043,H1299,sphere,NA,Regular
deoxyinosine,C13-label-8,0,0,deoxyinosine,-2.37E-05,H1299,sphere,NA,Regular
deoxyinosine,C13-label-8,0,0,deoxyinosine,0,H1299,monolayer,NA,Regular
deoxyinosine,C13-label-8,0,0,deoxyinosine,-0.437195541,CFTr,monolayer,NA,C13 glucose
deoxyinosine,C13-label-8,0,0,deoxyinosine,4.42E-06,H1299,monolayer,NA,Regular
deoxyinosine,C13-label-8,6,0.0333,deoxyinosine,6.202973589,CFTr,Sphere,NA,C13 glucose
deoxyinosine,C13-label-8,28.66667,0.0042,deoxyinosine,29.4608885,CFTr,Sphere,NA,Regular
deoxyinosine,C13-label-8,11,0.0288,deoxyinosine,11.03424565,QC,NA,NA,NA
deoxyinosine,C13-label-8,0,0,deoxyinosine,0,Water,NA,NA,NA
deoxyinosine,C13-label-8,9,0.0047,deoxyinosine,9.212488272,H1299,sphere,NA,C13 glucose
deoxyinosine,C13-label-8,0,0,deoxyinosine,-0.000011851,CFTr,monolayer,treated,C13 glucose
deoxyinosine,C13-label-8,0,0,deoxyinosine,0,CFTr,monolayer,treated,Regular
deoxyinosine,C13-label-8,0,0,deoxyinosine,-0.661772334,QC,NA,NA,NA
deoxyinosine,C13-label-8,7.333333,0.0397,deoxyinosine,7.222077099,CFTr,monolayer,NA,C13 glucose
deoxyinosine,C13-label-8,0,0,deoxyinosine,-0.000008887,CFTr,Sphere,treated,C13 glucose
deoxyinosine,C13-label-8,0,0,deoxyinosine,-0.048084914,H1299,sphere,NA,Regular
deoxyinosine,C13-label-8,0,0,deoxyinosine,-9.87E-06,CFTr,monolayer,treated,C13 glucose
deoxyinosine,C13-label-8,0,0.0001,deoxyinosine,0.001965622,CFTr,Sphere,NA,C13 glucose
deoxyinosine,C13-label-8,0,0,deoxyinosine,3.30E-09,CFTr,monolayer,treated,Regular
deoxyinosine,C13-label-8,0,0,deoxyinosine,-0.225005898,CFTr,monolayer,NA,C13 glucose
deoxyinosine,C13-label-8,0,0,deoxyinosine,-0.362466893,CFTr,monolayer,NA,Regular
deoxyinosine,C13-label-8,0,0,deoxyinosine,-0.050865549,H1299,monolayer,NA,C13 glucose
deoxyinosine,C13-label-8,0,0,deoxyinosine,0.000219946,H1299,monolayer,NA,Regular
deoxyinosine,C13-label-8,14.33333,0.0064,deoxyinosine,14.58375249,H1299,sphere,NA,C13 glucose
deoxyinosine,C13-label-8,0,0,deoxyinosine,0.000488621,QC,NA,NA,NA
deoxyinosine,C13-label-8,0,0,deoxyinosine,-0.191718092,H1299,monolayer,NA,C13 glucose
deoxyinosine,C13-label-8,0,0,deoxyinosine,3.20E-09,CFTr,monolayer,treated,Regular
deoxyinosine,C13-label-8,7.666667,0.0071,deoxyinosine,6.684886841,CFTr,Sphere,treated,Regular
deoxyinosine,C13-label-8,10.33333,0.1171,deoxyinosine,10.68800162,CFTr,Sphere,treated,C13 glucose
deoxyinosine,C13-label-8,0,0,deoxyinosine,-0.050856525,CFTr,monolayer,treated,C13 glucose
deoxyinosine,C13-label-8,0,0,deoxyinosine,-0.053378603,CFTr,Sphere,treated,C13 glucose
deoxyinosine,C13-label-8,0,0,deoxyinosine,-0.322822935,H1299,monolayer,NA,C13 glucose
deoxyinosine,C13-label-8,0,0,deoxyinosine,-1.03999141,CFTr,Sphere,treated,Regular
deoxyinosine,C13-label-8,0,0,deoxyinosine,-0.275591682,CFTr,Sphere,NA,Regular
deoxyinosine,C13-label-8,9.333333,0.012,deoxyinosine,9.648735092,QC,NA,NA,NA
deoxyinosine,C13-label-8,0,0,deoxyinosine,5.80E-09,QC,NA,NA,NA
deoxyinosine,C13-label-8,0,0,deoxyinosine,0,Water,NA,NA,NA
deoxyinosine,C13-label-8,0,0,deoxyinosine,0,Metmix,NA,NA,NA
deoxyinosine,C13-label-8,0,0,deoxyinosine,0,ACN,NA,NA,NA
deoxyinosine,C13-label-8,0,0,deoxyinosine,0,Water,NA,NA,NA
deoxyinosine,C13-label-8,0,0,deoxyinosine,0.005704841,CFTr,Sphere,NA,C13 glucose
deoxyinosine,C13-label-8,0,0,deoxyinosine,-0.000031328,CFTr,monolayer,NA,Regular
deoxyinosine,C13-label-8,9.333333,0.0092,deoxyinosine,9.457035381,QC,NA,NA,NA
deoxyinosine,C13-label-8,9,0.0095,deoxyinosine,9.042185623,QC,NA,NA,NA
deoxyinosine,C13-label-8,0,0,deoxyinosine,0,Metmix,NA,NA,NA
deoxyinosine,C13-label-8,0,0,deoxyinosine,0,CFTr,monolayer,NA,Regular
deoxyinosine,C13-label-8,0,0,deoxyinosine,0.003738392,H1299,sphere,NA,C13 glucose
deoxyinosine,C13-label-7,17,0.0041,deoxyinosine,16.01987856,CFTr,Sphere,treated,Regular
deoxyinosine,C13-label-7,27.33333,0.0054,deoxyinosine,27.43603351,CFTr,Sphere,NA,Regular
deoxyinosine,C13-label-7,0,0,deoxyinosine,-0.809147927,H1299,sphere,NA,Regular
deoxyinosine,C13-label-7,0,0,deoxyinosine,0.00052577,H1299,sphere,NA,Regular
deoxyinosine,C13-label-7,0,0,deoxyinosine,0,H1299,monolayer,NA,Regular
deoxyinosine,C13-label-7,0,0,deoxyinosine,-2.840279378,CFTr,monolayer,NA,C13 glucose
deoxyinosine,C13-label-7,0,0,deoxyinosine,0.000003647,H1299,monolayer,NA,Regular
deoxyinosine,C13-label-7,0,0,deoxyinosine,0.00314476,CFTr,Sphere,NA,C13 glucose
deoxyinosine,C13-label-7,0,0,deoxyinosine,-1.126855715,CFTr,Sphere,NA,Regular
deoxyinosine,C13-label-7,9,0.0246,deoxyinosine,9.407609003,QC,NA,NA,NA
deoxyinosine,C13-label-7,0,0,deoxyinosine,0,Water,NA,NA,NA
deoxyinosine,C13-label-7,0,0,deoxyinosine,-0.591892743,H1299,sphere,NA,C13 glucose
deoxyinosine,C13-label-7,0,0,deoxyinosine,0.000262912,CFTr,monolayer,treated,C13 glucose
deoxyinosine,C13-label-7,0,0,deoxyinosine,0,CFTr,monolayer,treated,Regular
deoxyinosine,C13-label-7,14.33333,0.0469,deoxyinosine,14.17482953,QC,NA,NA,NA
deoxyinosine,C13-label-7,7,0.0368,deoxyinosine,6.689521434,CFTr,monolayer,NA,C13 glucose
deoxyinosine,C13-label-7,0,0,deoxyinosine,0.000197203,CFTr,Sphere,treated,C13 glucose
deoxyinosine,C13-label-7,0,0,deoxyinosine,-0.397085094,H1299,sphere,NA,Regular
deoxyinosine,C13-label-7,0,0,deoxyinosine,0.00021911,CFTr,monolayer,treated,C13 glucose
deoxyinosine,C13-label-7,0,0,deoxyinosine,-0.04772876,CFTr,Sphere,NA,C13 glucose
deoxyinosine,C13-label-7,0,0,deoxyinosine,4.98E-08,CFTr,monolayer,treated,Regular
deoxyinosine,C13-label-7,6,0.0073,deoxyinosine,6.272343184,CFTr,monolayer,NA,C13 glucose
deoxyinosine,C13-label-7,9.666667,0.9999,deoxyinosine,10.10447429,CFTr,monolayer,NA,Regular
deoxyinosine,C13-label-7,0,0,deoxyinosine,-0.329682074,H1299,monolayer,NA,C13 glucose
deoxyinosine,C13-label-7,0,0.0002,deoxyinosine,0.00226567,H1299,monolayer,NA,Regular
deoxyinosine,C13-label-7,0,0,deoxyinosine,-1.517779044,H1299,sphere,NA,C13 glucose
deoxyinosine,C13-label-7,0,0,deoxyinosine,0.005006135,QC,NA,NA,NA
deoxyinosine,C13-label-7,0,0,deoxyinosine,-1.245241194,H1299,monolayer,NA,C13 glucose
deoxyinosine,C13-label-7,0,0,deoxyinosine,4.73E-08,CFTr,monolayer,treated,Regular
deoxyinosine,C13-label-7,29.66667,0.0321,deoxyinosine,30.17722969,CFTr,Sphere,treated,Regular
deoxyinosine,C13-label-7,0,0,deoxyinosine,-0.125751292,CFTr,Sphere,treated,C13 glucose
deoxyinosine,C13-label-7,0,0,deoxyinosine,-0.329826472,CFTr,monolayer,treated,C13 glucose
deoxyinosine,C13-label-7,0,0,deoxyinosine,-0.346777788,CFTr,Sphere,treated,C13 glucose
deoxyinosine,C13-label-7,0,0,deoxyinosine,-2.096984635,H1299,monolayer,NA,C13 glucose
deoxyinosine,C13-label-7,22,0.0119,deoxyinosine,21.6029472,CFTr,Sphere,treated,Regular
deoxyinosine,C13-label-7,0,0,deoxyinosine,-1.781644488,CFTr,Sphere,NA,Regular
deoxyinosine,C13-label-7,0,0,deoxyinosine,2.59E-06,QC,NA,NA,NA
deoxyinosine,C13-label-7,0,0,deoxyinosine,8.72E-08,QC,NA,NA,NA
deoxyinosine,C13-label-7,0,0,deoxyinosine,0,Water,NA,NA,NA
deoxyinosine,C13-label-7,0,0,deoxyinosine,0,Metmix,NA,NA,NA
deoxyinosine,C13-label-7,0,0,deoxyinosine,0,ACN,NA,NA,NA
deoxyinosine,C13-label-7,0,0,deoxyinosine,0,Water,NA,NA,NA
deoxyinosine,C13-label-7,0,0,deoxyinosine,-0.138411517,CFTr,Sphere,NA,C13 glucose
deoxyinosine,C13-label-7,0,0,deoxyinosine,0.000652565,CFTr,monolayer,NA,Regular
deoxyinosine,C13-label-7,0,0,deoxyinosine,-1.369386156,QC,NA,NA,NA
deoxyinosine,C13-label-7,7,0.0077,deoxyinosine,7.322438155,QC,NA,NA,NA
deoxyinosine,C13-label-7,0,0,deoxyinosine,0,Metmix,NA,NA,NA
deoxyinosine,C13-label-7,0,0,deoxyinosine,0,CFTr,monolayer,NA,Regular
deoxyinosine,C13-label-7,0,0,deoxyinosine,-0.091257075,H1299,sphere,NA,C13 glucose
deoxyinosine,C13-label-6,35.66667,0.0095,deoxyinosine,37.43711897,CFTr,Sphere,treated,Regular
deoxyinosine,C13-label-6,23,0.0048,deoxyinosine,24.36660443,CFTr,Sphere,NA,Regular
deoxyinosine,C13-label-6,16.33333,0.2194,deoxyinosine,17.26296031,H1299,sphere,NA,Regular
deoxyinosine,C13-label-6,0,0.0003,deoxyinosine,0.007276294,H1299,sphere,NA,Regular
deoxyinosine,C13-label-6,0,0,deoxyinosine,0,H1299,monolayer,NA,Regular
deoxyinosine,C13-label-6,57.33333,0.0794,deoxyinosine,60.5963407,CFTr,monolayer,NA,C13 glucose
deoxyinosine,C13-label-6,0,0,deoxyinosine,-8.34E-07,H1299,monolayer,NA,Regular
deoxyinosine,C13-label-6,0,0,deoxyinosine,-0.035045407,CFTr,Sphere,NA,C13 glucose
deoxyinosine,C13-label-6,23,0.0034,deoxyinosine,24.16509064,CFTr,Sphere,NA,Regular
deoxyinosine,C13-label-6,0,0,deoxyinosine,-0.000152046,QC,NA,NA,NA
deoxyinosine,C13-label-6,0,0,deoxyinosine,0,Water,NA,NA,NA
deoxyinosine,C13-label-6,12,0.0064,deoxyinosine,12.72311756,H1299,sphere,NA,C13 glucose
deoxyinosine,C13-label-6,0,0.0002,deoxyinosine,0.003637775,CFTr,monolayer,treated,C13 glucose
deoxyinosine,C13-label-6,0,0,deoxyinosine,0,CFTr,monolayer,treated,Regular
deoxyinosine,C13-label-6,16.30338,0.057,deoxyinosine,17.23128687,QC,NA,NA,NA
deoxyinosine,C13-label-6,12.66667,0.0736,deoxyinosine,13.38744806,CFTr,monolayer,NA,C13 glucose
deoxyinosine,C13-label-6,0,0.0002,deoxyinosine,0.002728077,CFTr,Sphere,treated,C13 glucose
deoxyinosine,C13-label-6,6.666667,0.2785,deoxyinosine,6.468879506,H1299,sphere,NA,Regular
deoxyinosine,C13-label-6,0,0.0002,deoxyinosine,0.003031254,CFTr,monolayer,treated,C13 glucose
deoxyinosine,C13-label-6,0,0,deoxyinosine,-0.412308961,CFTr,Sphere,NA,C13 glucose
deoxyinosine,C13-label-6,0,0,deoxyinosine,-6.77E-07,CFTr,monolayer,treated,Regular
deoxyinosine,C13-label-6,0,0,deoxyinosine,0.008137571,CFTr,monolayer,NA,C13 glucose
deoxyinosine,C13-label-6,0,0,deoxyinosine,1.00E-10,CFTr,monolayer,NA,Regular
deoxyinosine,C13-label-6,6.666667,0.0097,deoxyinosine,7.054731009,H1299,monolayer,NA,C13 glucose
deoxyinosine,C13-label-6,0,0,deoxyinosine,-0.039321173,H1299,monolayer,NA,Regular
deoxyinosine,C13-label-6,30.66667,0.0142,deoxyinosine,32.43670205,H1299,sphere,NA,C13 glucose
deoxyinosine,C13-label-6,0,0,deoxyinosine,-0.087112487,QC,NA,NA,NA
deoxyinosine,C13-label-6,25.13999,0.0387,deoxyinosine,26.57443645,H1299,monolayer,NA,C13 glucose
deoxyinosine,C13-label-6,0,0,deoxyinosine,-6.43E-07,CFTr,monolayer,treated,Regular
deoxyinosine,C13-label-6,16.83903,0.019,deoxyinosine,17.81423639,CFTr,Sphere,treated,Regular
deoxyinosine,C13-label-6,0,0,deoxyinosine,-1.140014809,CFTr,Sphere,treated,C13 glucose
deoxyinosine,C13-label-6,6.666667,0.1637,deoxyinosine,7.052172559,CFTr,monolayer,treated,C13 glucose
deoxyinosine,C13-label-6,7,0.2596,deoxyinosine,7.39841354,CFTr,Sphere,treated,C13 glucose
deoxyinosine,C13-label-6,42.33333,0.0726,deoxyinosine,44.74592172,H1299,monolayer,NA,C13 glucose
deoxyinosine,C13-label-6,28.33333,0.0164,deoxyinosine,29.76902748,CFTr,Sphere,treated,Regular
deoxyinosine,C13-label-6,36.10077,0.0061,deoxyinosine,38.24937389,CFTr,Sphere,NA,Regular
deoxyinosine,C13-label-6,0,0,deoxyinosine,-0.000153054,QC,NA,NA,NA
deoxyinosine,C13-label-6,0,0,deoxyinosine,-0.000001184,QC,NA,NA,NA
deoxyinosine,C13-label-6,0,0,deoxyinosine,0,Water,NA,NA,NA
deoxyinosine,C13-label-6,0,0,deoxyinosine,0,Metmix,NA,NA,NA
deoxyinosine,C13-label-6,0,0,deoxyinosine,0,ACN,NA,NA,NA
deoxyinosine,C13-label-6,0,0,deoxyinosine,0,Water,NA,NA,NA
deoxyinosine,C13-label-6,0,0,deoxyinosine,-1.195703016,CFTr,Sphere,NA,C13 glucose
deoxyinosine,C13-label-6,0,0.0003,deoxyinosine,0.009482601,CFTr,monolayer,NA,Regular
deoxyinosine,C13-label-6,25.66667,0.0256,deoxyinosine,26.28240691,QC,NA,NA,NA
deoxyinosine,C13-label-6,0,0,deoxyinosine,-0.093812543,QC,NA,NA,NA
deoxyinosine,C13-label-6,0,0,deoxyinosine,0,Metmix,NA,NA,NA
deoxyinosine,C13-label-6,0,0,deoxyinosine,0,CFTr,monolayer,NA,Regular
deoxyinosine,C13-label-6,0,0,deoxyinosine,-0.775935446,H1299,sphere,NA,C13 glucose
deoxyinosine,C13-label-5,0,0,deoxyinosine,-3.298586516,CFTr,Sphere,treated,Regular
deoxyinosine,C13-label-5,0,0,deoxyinosine,-0.738268382,CFTr,Sphere,NA,Regular
deoxyinosine,C13-label-5,0,0,deoxyinosine,-0.000134424,H1299,sphere,NA,Regular
deoxyinosine,C13-label-5,0,0,deoxyinosine,-0.092757731,H1299,sphere,NA,Regular
deoxyinosine,C13-label-5,0,0,deoxyinosine,0,H1299,monolayer,NA,Regular
deoxyinosine,C13-label-5,0,0,deoxyinosine,-0.000114927,CFTr,monolayer,NA,C13 glucose
deoxyinosine,C13-label-5,0,0,deoxyinosine,-1.98E-05,H1299,monolayer,NA,Regular
deoxyinosine,C13-label-5,0,0,deoxyinosine,-0.606578174,CFTr,Sphere,NA,C13 glucose
deoxyinosine,C13-label-5,0,0,deoxyinosine,-2.423627676,CFTr,Sphere,NA,Regular
deoxyinosine,C13-label-5,0,0,deoxyinosine,0.000511036,QC,NA,NA,NA
deoxyinosine,C13-label-5,0,0,deoxyinosine,0,Water,NA,NA,NA
deoxyinosine,C13-label-5,0,0,deoxyinosine,-0.439860271,H1299,sphere,NA,C13 glucose
deoxyinosine,C13-label-5,0,0,deoxyinosine,-0.046387937,CFTr,monolayer,treated,C13 glucose
deoxyinosine,C13-label-5,0,0,deoxyinosine,0,CFTr,monolayer,treated,Regular
deoxyinosine,C13-label-5,0,0,deoxyinosine,-0.000592536,QC,NA,NA,NA
deoxyinosine,C13-label-5,0,0,deoxyinosine,0.001430743,CFTr,monolayer,NA,C13 glucose
deoxyinosine,C13-label-5,0,0,deoxyinosine,-0.034797138,CFTr,Sphere,treated,C13 glucose
deoxyinosine,C13-label-5,9.333333,0.4294,deoxyinosine,9.974255692,H1299,sphere,NA,Regular
deoxyinosine,C13-label-5,0,0,deoxyinosine,-0.038662114,CFTr,monolayer,treated,C13 glucose
deoxyinosine,C13-label-5,6.666667,0.2785,deoxyinosine,7.124439156,CFTr,Sphere,NA,C13 glucose
deoxyinosine,C13-label-5,0,0,deoxyinosine,-1.65E-05,CFTr,monolayer,treated,Regular
deoxyinosine,C13-label-5,0,0,deoxyinosine,-0.106786711,CFTr,monolayer,NA,C13 glucose
deoxyinosine,C13-label-5,0,0,deoxyinosine,1.00E-10,CFTr,monolayer,NA,Regular
deoxyinosine,C13-label-5,0,0,deoxyinosine,-0.100817983,H1299,monolayer,NA,C13 glucose
deoxyinosine,C13-label-5,0,0,deoxyinosine,-0.446369656,H1299,monolayer,NA,Regular
deoxyinosine,C13-label-5,0,0,deoxyinosine,-0.236573289,H1299,sphere,NA,C13 glucose
deoxyinosine,C13-label-5,0,0,deoxyinosine,-0.984185542,QC,NA,NA,NA
deoxyinosine,C13-label-5,0,0,deoxyinosine,-0.029391002,H1299,monolayer,NA,C13 glucose
deoxyinosine,C13-label-5,0,0,deoxyinosine,-0.000015669,CFTr,monolayer,treated,Regular
deoxyinosine,C13-label-5,0,0,deoxyinosine,-0.198046789,CFTr,Sphere,treated,Regular
deoxyinosine,C13-label-5,18,0.2043,deoxyinosine,18.64231585,CFTr,Sphere,treated,C13 glucose
deoxyinosine,C13-label-5,0,0,deoxyinosine,-0.077329978,CFTr,monolayer,treated,C13 glucose
deoxyinosine,C13-label-5,0,0,deoxyinosine,-4.62E-05,CFTr,Sphere,treated,C13 glucose
deoxyinosine,C13-label-5,0,0,deoxyinosine,-0.032608966,H1299,monolayer,NA,C13 glucose
